Data,AMM,BEST,EA,EPNP,ESPI,GMSST,ITSMRG2,MEI,MEI V2,NOI,NIN1+2,NIN3,NIN3.4,NIN4,NTA,PACWARM,PWR,SOI,TNI,WHWP,WP,PDO,PNA,AMO,NAO,AAO,AO,QBO,SIOD,IOD,ONI,TNA,TSA,IASAS,SAODI,SASDI
1968-10,-1.653333333,0.343333333,0.413333333,-0.163333333,,-0.106666667,,0.177666667,,-0.02,-0.023333333,-0.026666667,0.07,-0.156666667,-0.433333333,-0.452666667,-0.452666667,-0.033333333,-0.457666667,0.623333333,0.296666667,,,,,,,,,,,,,,,
1968-11,-1.396666667,0.44,1.3,-0.466666667,,-0.116666667,,0.406333333,,-0.251333333,0.033333333,-0.02,0.183333333,0.046666667,-0.303333333,-0.459666667,-0.459666667,-0.366666667,-0.541333333,0.883333333,-0.24,,,,,,,,,,,,,,,
1968-12,-1.083333333,0.47,1.07,-0.245,,-0.096666667,,0.457666667,,-0.987333333,-0.023333333,0.143333333,0.403333333,0.32,-0.153333333,-0.466666667,-0.466666667,-0.133333333,-0.897,0.423333333,0.213333333,,,,,,,,,,,,,,,
1969-01,-0.233333333,0.716666667,0.596666667,0.22,,-0.16,,0.539666667,,-2.713333333,-0.043333333,0.3,0.706666667,0.65,0.02,-0.452,-0.452,-0.9,-1.267333333,0.18,-0.346666667,,,,,,,,,,,,,,,
1969-02,1.096666667,0.853333333,-0.843333333,0.01,,-0.226666667,,0.628666667,,-4.538333333,-0.263333333,0.39,0.91,0.876666667,0.26,-0.399333333,-0.399333333,-1,-1.391,-0.08,0.18,,,,,,,,,,,,,,,
1969-03,3.053333333,0.883333333,-0.113333333,-1.42E-16,,-0.18,,0.659,,-3.308333333,-0.203333333,0.326666667,0.866666667,0.876666667,0.483333333,-0.332333333,-0.332333333,-0.866666667,-1.126,0.646666667,0.153333333,,,,,,,,,,,,,,,
1969-04,3.96,0.75,0.016666667,-0.093333333,,-0.093333333,,0.643,,-1.858333333,0.156666667,0.236666667,0.653333333,0.703333333,0.636666667,-0.275,-0.275,-0.266666667,-0.605333333,1.373333333,0.916666667,,,,,,,,,,,,,,,
1969-05,4.063333333,0.686666667,1.053333333,0.433333333,,0.066666667,,0.584666667,,-0.561333333,0.843333333,0.283333333,0.4,0.453333333,0.603333333,-0.228333333,-0.228333333,-0.1,-0.012333333,2.803333333,1.263333333,,,,,,,,,,,,,,,
1969-06,2.963333333,0.66,1.236666667,1.503333333,,0.113333333,,0.699,,-1.879333333,1.053333333,0.29,0.206666667,0.23,0.48,-0.235,-0.235,-0.233333333,0.389,3.556666667,1.533333333,,,,,,,,,,,,,,,
1969-07,2.223333333,0.62,1.586666667,1.02,,0.056666667,,0.655,,-1.235,0.853333333,0.2,0.033333333,0.04,0.31,-0.295333333,-0.295333333,-0.3,0.435,4.416666667,0.803333333,,,,,,,,,,,,,,,
1969-08,1.346666667,0.57,1.186666667,0.64,,-0.026666667,,0.501,,-0.830333333,0.373333333,0.126666667,-0.03,-0.026666667,0.196666667,-0.326,-0.326,-0.233333333,0.194,3.64,-0.473333333,,,,,,,,,,,,,,,
1969-09,0.63,0.746666667,0.24,-0.393333333,,-0.043333333,,0.288,,-0.215666667,0.056666667,0.203333333,0.126666667,0.12,0.106666667,-0.308,-0.308,-0.866666667,-0.124,3.036666667,-0.846666667,,,,,,,,,,,,,,,
1969-10,-0.08,0.896666667,0.48,0.54,,-0.01,,0.29,,-0.920666667,0.163333333,0.413333333,0.403333333,0.363333333,0.076666667,-0.267,-0.267,-1.1,-0.354333333,1.913333333,-0.536666667,,,,,,,,,,,,,,,
1969-11,-0.086666667,0.823333333,-0.206666667,0.55,,0.04,,0.439,,-1.065666667,0.396666667,0.503333333,0.483333333,0.483333333,0.083333333,-0.253333333,-0.253333333,-1.066666667,-0.421666667,1.933333333,0.07,,,,,,,,,,,,,,,
1969-12,0.626666667,0.61,-0.3,0.78,,0.143333333,,0.524,,-1.593333333,0.586666667,0.563333333,0.466666667,0.48,0.19,-0.247,-0.247,-0.3,-0.383333333,1.04,0.176666667,,,,,,,,,,,,,,,
1970-01,2.07,0.553333333,-1.123333333,0.06,,0.143333333,,0.485333333,,-2.732333333,0.516666667,0.523333333,0.353333333,0.363333333,0.313333333,-0.206,-0.206,-0.433333333,-0.474333333,0.55,-0.653333333,,,,,,,,,,,,,,,
1970-02,3.296666667,0.666666667,-0.75,0.42,,0.213333333,,0.409666667,,-3.579666667,0.2,0.353333333,0.286666667,0.296666667,0.466666667,-0.183,-0.183,-0.966666667,-0.715,-0.216666667,-0.53,,,,,,,,,,,,,,,
1970-03,4.446666667,0.633333333,-1.82,0.486666667,,0.133333333,,0.346666667,,-2.294333333,-0.413333333,0.013333333,0.113333333,0.17,0.523333333,-0.140666667,-0.140666667,-0.866666667,-1.061,-0.396666667,-0.816666667,,,,,,,,,,,,,,,
1970-04,4.55,0.496666667,-1.833333333,0.26,,0.136666667,,0.224666667,,0.704,-0.87,-0.306666667,-0.006666667,0.083333333,0.523333333,-0.197666667,-0.197666667,-0.266666667,-1.377333333,-0.48,0.196666667,,,,,,,,,,,,,,,
1970-05,4.343333333,0.27,-1.516666667,-0.133333333,,0.023333333,,0.047666667,,2.865,-1.34,-0.633333333,-0.173333333,-0.043333333,0.41,-0.234666667,-0.234666667,0.5,-1.700333333,-0.753333333,0.143333333,,,,,,,,,,,,,,,
1970-06,3.393333333,0.036666667,-0.006666667,-0.58,,0.03,,-0.240333333,,2.246666667,-1.59,-0.993333333,-0.356666667,-0.163333333,0.256666667,-0.32,-0.32,0.7,-1.86,-0.87,0.196666667,,,,,,,,,,,,,,,
1970-07,2.42,-0.236666667,0.436666667,-0.903333333,,0.063333333,,-0.596666667,,0.793666667,-2.1,-1.456666667,-0.69,-0.3,0.07,-0.318666667,-0.318666667,0.533333333,-1.860333333,-1.146666667,0.24,,,,,,,,,,,,,,,
1970-08,1.513333333,-0.56,1.303333333,-0.403333333,,0.043333333,,-0.899333333,,0.056,-2.12,-1.71,-1.01,-0.57,-0.096666667,-0.299333333,-0.299333333,0.666666667,-1.623666667,-0.96,0.626666667,,,,,,,,,,,,,,,
1970-09,0.68,-0.72,1.143333333,-0.253333333,,0.063333333,,-1.104333333,,0.801333333,-1.93,-1.646666667,-1.136666667,-0.823333333,-0.21,-0.275333333,-0.275333333,0.766666667,-1.321333333,-0.68,0.17,,,,,,,,,,,,,,,
1970-10,0.383333333,-0.836666667,0.913333333,-0.02,,0.033333333,,-1.115333333,,0.842,-1.473333333,-1.426666667,-1.15,-1.06,-0.256666667,-0.284666667,-0.284666667,1.533333333,-0.839,-0.306666667,0.303333333,,,,,,,,,,,,,,,
1970-11,0.266666667,-1.006666667,-0.003333333,-0.346666667,,0.083333333,,-1.137666667,,-0.312333333,-1.246666667,-1.34,-1.106666667,-1.136666667,-0.243333333,-0.316333333,-0.316333333,2.066666667,-0.334333333,-0.196666667,0.133333333,,,,,,,,,,,,,,,
1970-12,0.596666667,-1.13,0.306666667,-0.385,,-0.003333333,,-1.121666667,,-0.690333333,-1.153333333,-1.356666667,-1.193333333,-1.266666667,-0.196666667,-0.397,-0.397,2.5,0.136333333,-0.223333333,0.823333333,,,,,,,,,,,,,,,
1971-01,0.736666667,-1.17,-0.37,-4.44E-16,,-0.033333333,,-1.160333333,,1.045333333,-1.253333333,-1.46,-1.396666667,-1.433333333,-0.153333333,-0.451666667,-0.451666667,2.133333333,0.417,-0.236666667,-0.48,,,,,,,,,,,,,,,
1971-02,0.51,-1.23,-0.126666667,-0.97,,-0.073333333,,-1.304666667,,4.496666667,-1.423333333,-1.49,-1.543333333,-1.516666667,-0.15,-0.524333333,-0.524333333,2.366666667,0.627333333,-0.263333333,-1.196666667,,,,,,,,,,,,,,,
1971-03,-0.146666667,-1.33,-0.503333333,-0.72,,-0.106666667,,-1.500333333,,5.415,-1.523333333,-1.483333333,-1.553333333,-1.453333333,-0.236666667,-0.564666667,-0.564666667,2.566666667,0.706333333,-0.476666667,-1.436666667,,,,,,,,,,,,,,,
1971-04,-1.26,-1.613333333,0.24,-1.386666667,,-0.116666667,,-1.712,,4.568666667,-1.263333333,-1.303333333,-1.37,-1.286666667,-0.386666667,-0.617333333,-0.617333333,3.3,0.651,-1.276666667,-0.626666667,,,,,,,,,,,,,,,
1971-05,-2.39,-1.446666667,0.353333333,-1.103333333,,-0.11,,-1.686,,2.804666667,-1.116666667,-1.153333333,-1.173333333,-1.183333333,-0.566666667,-0.639,-0.639,2.666666667,0.496,-1.95,0.176666667,,,,,,,,,,,,,,,
1971-06,-3.323333333,-1.116666667,0.776666667,-1.123333333,,-0.106666667,,-1.562666667,,1.691333333,-1.146666667,-1.133333333,-1.096666667,-1.126666667,-0.696666667,-0.663333333,-0.663333333,1.633333333,0.336,-2.28,0.773333333,,,,,,,,,,,,,,,
1971-07,-3.106666667,-0.696666667,0.563333333,0.256666667,,-0.106666667,,-1.352,,1.222666667,-1.27,-1.16,-1.093333333,-1.136666667,-0.756666667,-0.671666667,-0.671666667,0.833333333,0.236,-1.936666667,1.056666667,,,,,,,,,,,,,,,
1971-08,-2.743333333,-0.73,0.88,1.23,,-0.063333333,,-1.28,,0.394666667,-1.266666667,-1.23,-1.133333333,-1.196666667,-0.706666667,-0.623333333,-0.623333333,1.2,0.136,-2.153333333,0.513333333,,,,,,,,,,,,,,,
1971-09,-1.996666667,-0.883333333,0.463333333,1.193333333,,0.003333333,,-1.295666667,,0.494333333,-1.16,-1.163333333,-1.09,-1.303333333,-0.603333333,-0.524,-0.524,1.733333333,0.114,-2.826666667,-0.193333333,,,,,,,,,,,,,,,
1971-10,-1.43,-1.163333333,1.103333333,0.3,,0.033333333,,-1.365,,1.338333333,-1.246666667,-1.233333333,-1.113333333,-1.343333333,-0.473333333,-0.487,-0.487,2.533333333,0.109666667,-3.44,-0.163333333,,,,,,,,,,,,,,,
1971-11,-0.363333333,-1.026666667,0.096666667,-0.406666667,,-0.03,,-1.397666667,,2.509333333,-1.09,-1.226666667,-1.13,-1.253333333,-0.403333333,-0.523666667,-0.523666667,2,0.151,-3.083333333,0.23,,,,,,,,,,,,,,,
1971-12,0.01,-0.806666667,0.74,-0.415,,-0.056666667,,-1.231666667,,3.076666667,-1.013333333,-1.373333333,-1.206666667,-0.993333333,-0.38,-0.599333333,-0.599333333,1.366666667,0.189,-1.866666667,0.54,,,,,,,,,,,,,,,
1972-01,-0.446666667,-0.523333333,0.28,-0.4,,-0.16,,-0.951666667,,3.344333333,-0.71,-1.173333333,-1.1,-0.783333333,-0.416666667,-0.607666667,-0.607666667,0.7,0.309,-0.783333333,0.236666667,,,,,,,,,,,,,,,
1972-02,-1.406666667,-0.45,0.373333333,-0.155,,-0.226666667,,-0.647333333,,2.672666667,-0.306666667,-0.91,-0.866666667,-0.56,-0.47,-0.553666667,-0.553666667,1,0.427,-0.25,-0.62,,,,,,,,,,,,,,,
1972-03,-2.3,-0.36,0.546666667,-0.556666667,,-0.223333333,,-0.409666667,,2.475,0.216666667,-0.513333333,-0.52,-0.386666667,-0.53,-0.548333333,-0.548333333,1.233333333,0.561,-0.333333333,-1.393333333,,,,,,,,,,,,,,,
1972-04,-2.77,-0.076666667,0.17,-0.91,,-0.143333333,,-0.273333333,,0.959,0.556666667,-0.27,-0.19,-0.12,-0.596666667,-0.566666667,-0.566666667,0.9,0.695666667,-0.18,-1.38,,,,,,,,,,,,,,,
1972-05,-3.16,0.6,0.536666667,-0.856666667,,-0.04,,0.000333333,,0.176,0.643333333,-0.026666667,0.086666667,0.02,-0.63,-0.637,-0.637,-0.566666667,0.882,-0.023333333,-0.216666667,,,,,,,,,,,,,,,
1972-06,-3.556666667,1.076666667,0.123333333,-1.39,,0.006666667,,0.407666667,,-0.876666667,1.043333333,0.273333333,0.3,0.106666667,-0.643333333,-0.635666667,-0.635666667,-1.233333333,1.168333333,-0.3,1.093333333,,,,,,,,,,,,,,,
1972-07,-4.133333333,1.496666667,0.26,-0.15,,0.04,,1.071666667,,-1.408,1.506666667,0.673333333,0.56,0.113333333,-0.613333333,-0.651333333,-0.651333333,-1.966666667,1.437666667,-0.623333333,0.99,,,,,,,,,,,,,,,
1972-08,-4.663333333,1.466666667,-0.293333333,0.333333333,,0.113333333,,1.530666667,,-1.526333333,2.06,1.146666667,0.796666667,0.063333333,-0.593333333,-0.651666667,-0.651666667,-1.366666667,1.607,-1.17,0.943333333,,,,,,,,,,,,,,,
1972-09,-4.81,1.59,-0.19,1.63,,0.11,,1.716,,-1.318666667,1.876666667,1.42,1.056666667,0.066666667,-0.553333333,-0.632333333,-0.632333333,-1.8,1.594,-1.106666667,-0.28,,,,,,,,,,,,,,,
1972-10,-4.72,1.553333333,0.02,1.39,,0.076666667,,1.646333333,,-1.542666667,1.663333333,1.6,1.286666667,0.156666667,-0.493333333,-0.554333333,-0.554333333,-1.5,1.436333333,-0.376666667,-0.003333333,,,,,,,,,,,,,,,
1972-11,-4.726666667,1.46,0.54,0.696666667,,-0.013333333,,1.614333333,,-1.415,1.333333333,1.72,1.556666667,0.346666667,-0.433333333,-0.443666667,-0.443666667,-1.433333333,1.089,0.403333333,-0.303333333,,,,,,,,,,,,,,,
1972-12,-5.416666667,1.54,0.063333333,0.58,,0.003333333,,1.702666667,,-1.269666667,1.593333333,1.993333333,1.843333333,0.533333333,-0.413333333,-0.328,-0.328,-1.4,0.636,1.016666667,0.47,,,,,,,,,,,,,,,
1973-01,-6.093333333,1.363333333,0.26,-0.56,,0.103333333,,1.738,,-1.251,1.55,2.006666667,1.93,0.623333333,-0.413333333,-0.239,-0.239,-1.066666667,0.142666667,0.546666667,0.456666667,,,,,,,,,,,,,,,
1973-02,-6.346666667,1.43,-0.013333333,0.075,,0.24,,1.675,,-3.592,1.143333333,1.606666667,1.696666667,0.58,-0.393333333,-0.208,-0.208,-1.633333333,-0.282333333,0.273333333,0.766666667,,,,,,,,,,,,,,,
1973-03,-5.73,0.97,-0.06,-0.596666667,,0.326666667,,1.369333333,,-2.631,0.28,0.886666667,1.09,0.36,-0.33,-0.215,-0.215,-0.533333333,-0.692333333,0.406666667,0.716666667,,,,,,,,,,,,,,,
1973-04,-4.76,0.673333333,-0.52,-0.13,,0.36,,0.958666667,,-0.684,-0.51,0.016666667,0.296666667,0.013333333,-0.263333333,-0.239333333,-0.239333333,-0.333333333,-1.001,0.426666667,1.003333333,,,,,,,,,,,,,,,
1973-05,-3.71,0.06,-0.46,-0.943333333,,0.346666667,,0.420666667,,2.185,-1.02,-0.686666667,-0.426666667,-0.263333333,-0.21,-0.291,-0.291,0.666666667,-1.149,0.326666667,0.866666667,,,,,,,,,,,,,,,
1973-06,-2.876666667,-0.45,-0.343333333,-0.73,,0.313333333,,-0.122,,1.946333333,-1.363333333,-1.186666667,-0.91,-0.54,-0.186666667,-0.312666667,-0.312666667,0.866666667,-1.064666667,-0.373333333,0.233333333,,,,,,,,,,,,,,,
1973-07,-2.386666667,-0.856666667,0.213333333,-1.353333333,,0.266666667,,-0.637666667,,1.087,-1.403333333,-1.463333333,-1.23,-0.766666667,-0.2,-0.328333333,-0.328333333,1.166666667,-0.845,-0.63,-0.07,,,,,,,,,,,,,,,
1973-08,-2.226666667,-1.173333333,1.006666667,-0.89,,0.183333333,,-1.049333333,,1.736333333,-1.486666667,-1.563333333,-1.45,-1.073333333,-0.233333333,-0.269333333,-0.269333333,1.633333333,-0.484666667,-0.916666667,-0.286666667,,,,,,,,,,,,,,,
1973-09,-2.076666667,-1.303333333,1.976666667,-0.23,,0.116666667,,-1.374666667,,1.372666667,-1.386666667,-1.6,-1.61,-1.296666667,-0.303333333,-0.214,-0.214,1.7,-0.032666667,-0.8,0.18,,,,,,,,,,,,,,,
1973-10,-2.16,-1.396666667,1.973333333,-0.013333333,,0.083333333,,-1.576,,1.570333333,-1.336666667,-1.61,-1.756666667,-1.496666667,-0.36,-0.213666667,-0.213666667,1.8,0.537333333,-1.25,0.34,,,,,,,,,,,,,,,
1973-11,-2.11,-1.75,1.303333333,-0.07,,0.093333333,,-1.627666667,,1.051666667,-1.17,-1.676666667,-2.003333333,-1.686666667,-0.393333333,-0.29,-0.29,2.533333333,1.122333333,-1.37,0.416666667,,,,,,,,,,,,,,,
1973-12,-1.826666667,-1.893333333,0.22,-0.445,,0.06,,-1.658333333,,0.958,-1.113333333,-1.786666667,-2.203333333,-1.87,-0.38,-0.415,-0.415,2.866666667,1.612,-1.226666667,0.54,,,,,,,,,,,,,,,
1974-01,-1.523333333,-2.103333333,-0.07,-0.46,,0.013333333,,-1.742333333,,0.627,-1.203333333,-1.823333333,-2.24,-1.993333333,-0.393333333,-0.579666667,-0.579666667,3.766666667,1.944,-0.643333333,-0.883333333,,,,,,,,,,,,,,,
1974-02,-1.856666667,-1.836666667,-0.506666667,-0.885,,-0.09,,-1.835333333,,2.362333333,-1.29,-1.663333333,-2.003333333,-1.846666667,-0.49,-0.693666667,-0.693666667,3.466666667,2.081333333,-0.253333333,-1.24,,,,,,,,,,,,,,,
1974-03,-3.07,-1.813333333,-0.68,-0.483333333,,-0.09,,-1.807666667,,1.574333333,-1.19,-1.366666667,-1.733333333,-1.55,-0.68,-0.772666667,-0.772666667,3.8,2.078666667,-0.433333333,-1.803333333,,,,,,,,,,,,,,,
1974-04,-4.676666667,-1.566666667,-0.403333333,-0.403333333,,-0.116666667,,-1.710333333,,2.525666667,-0.87,-1.036666667,-1.49,-1.276666667,-0.896666667,-0.755,-0.755,3,1.939666667,-0.636666667,-0.743333333,,,,,,,,,,,,,,,
1974-05,-5.78,-1.406666667,0.386666667,-0.02,,-0.046666667,,-1.470333333,,1.289333333,-0.476666667,-0.886666667,-1.366666667,-1.163333333,-1.046666667,-0.705666667,-0.705666667,2.4,1.797333333,-1.043333333,-0.363333333,,,,,,,,,,,,,,,
1974-06,-5.81,-0.993333333,1.276666667,-0.89,,-0.03,,-1.120666667,,1.948666667,-0.456666667,-0.846666667,-1.283333333,-1.14,-1.053333333,-0.671,-0.671,1.3,1.644,-1.333333333,0.013333333,,,,,,,,,,,,,,,
1974-07,-5.003333333,-0.896666667,0.953333333,-1.26,,-1.91E-17,,-0.830666667,,0.910666667,-0.52,-0.773333333,-1.13,-1.126666667,-0.946666667,-0.595,-0.595,1.4,1.477666667,-2.003333333,0.346666667,,,,,,,,,,,,,,,
1974-08,-4.15,-0.66,1.026666667,-0.463333333,,0.046666667,,-0.702666667,,0.422666667,-0.606666667,-0.61,-0.873333333,-1.02,-0.793333333,-0.538,-0.538,1.3,1.207,-2.55,0.306666667,,,,,,,,,,,,,,,
1974-09,-3.816666667,-0.7,0.24,1.153333333,,0.006666667,,-0.680666667,,0.245,-0.556666667,-0.54,-0.686666667,-1.01,-0.71,-0.454,-0.454,1.666666667,0.981333333,-3.433333333,0.216666667,,,,,,,,,,,,,,,
1974-10,-3.673333333,-0.65,-0.356666667,1.72,,-0.006666667,,-0.780666667,,0.994666667,-0.763333333,-0.686666667,-0.7,-1.033333333,-0.676666667,-0.449666667,-0.449666667,1.533333333,0.783666667,-3.706666667,-0.126666667,,,,,,,,,,,,,,,
1974-11,-3.826666667,-0.583333333,-0.76,0.33,,-0.076666667,,-0.972666667,,1.187333333,-0.943333333,-0.923333333,-0.89,-1.14,-0.686666667,-0.500333333,-0.500333333,1.033333333,0.646666667,-3.27,-0.066666667,,,,,,,,,,,,,,,
1974-12,-3.83,-0.493333333,-0.416666667,-0.785,,-0.056666667,,-1.058666667,,2.723,-1.22,-1.06,-1,-1.163333333,-0.633333333,-0.58,-0.58,0.533333333,0.492,-1.876666667,-0.23,,,,,,,,,,,,,,,
1975-01,-3.39,-0.196666667,-0.003333333,-1.635,,-0.006666667,,-0.882666667,,3.455333333,-1.203333333,-0.896666667,-0.836666667,-0.99,-0.57,-0.623666667,-0.623666667,-0.233333333,0.48,-0.73,-0.31,,,,,,,,,,,,,,,
1975-02,-2.816666667,-0.25,0.536666667,-1.01,,0.063333333,,-0.661333333,,2.779,-1.263333333,-0.81,-0.7,-0.793333333,-0.496666667,-0.614333333,-0.614333333,0.266666667,0.57,-0.213333333,-0.706666667,,,,,,,,,,,,,,,
1975-03,-2.516666667,-0.386666667,0.66,-0.72,,0.12,,-0.649333333,,1.216333333,-0.886666667,-0.753333333,-0.74,-0.706666667,-0.513333333,-0.596,-0.596,1.033333333,0.734666667,-0.27,-0.563333333,,,,,,,,,,,,,,,
1975-04,-2.61,-0.74,0.17,-0.736666667,,0.096666667,,-0.784333333,,0.804,-0.503333333,-0.763333333,-0.91,-0.8,-0.593333333,-0.602666667,-0.602666667,1.933333333,0.851,-0.286666667,-0.286666667,,,,,,,,,,,,,,,
1975-05,-2.863333333,-0.913333333,-0.45,-0.973333333,,0.136666667,,-0.871666667,,1.322666667,-0.43,-0.843333333,-1.06,-1,-0.706666667,-0.588666667,-0.588666667,1.866666667,1.047,-0.59,-0.18,,,,,,,,,,,,,,,
1975-06,-2.826666667,-1.16,-0.41,-1.623333333,,0.093333333,,-0.971,,1.921666667,-0.796666667,-1.02,-1.196666667,-1.19,-0.776666667,-0.617666667,-0.617666667,1.7,1.249,-0.88,-0.23,,,,,,,,,,,,,,,
1975-07,-2.41,-1.45,0.303333333,-0.9,,0.103333333,,-1.161,,0.96,-1.106666667,-1.226666667,-1.34,-1.37,-0.743333333,-0.543,-0.543,2.1,1.433666667,-1.656666667,0.176666667,,,,,,,,,,,,,,,
1975-08,-1.54,-1.72,1.22,-0.166666667,,-0.05,,-1.452333333,,1.689666667,-1.103333333,-1.223333333,-1.47,-1.573333333,-0.663333333,-0.504,-0.504,2.833333333,1.566,-2.453333333,0.433333333,,,,,,,,,,,,,,,
1975-09,-0.95,-1.826666667,0.66,0.8,,-0.06,,-1.695,,2.097333333,-1.15,-1.226666667,-1.523333333,-1.78,-0.596666667,-0.415666667,-0.415666667,3.266666667,1.723333333,-3.23,0.71,,,,,,,,,,,,,,,
1975-10,-1.01,-1.77,1.053333333,0.413333333,,-0.1,,-1.855333333,,2.606333333,-1.496666667,-1.366666667,-1.67,-2.006666667,-0.62,-0.472,-0.472,3.166666667,1.883333333,-3.426666667,0.18,,,,,,,,,,,,,,,
1975-11,-1.383333333,-1.636666667,0.413333333,-0.296666667,,-0.07,,-1.87,,2.676666667,-1.93,-1.486666667,-1.716666667,-2.123333333,-0.643333333,-0.571,-0.571,2.7,1.954,-2.93,0.42,,,,,,,,,,,,,,,
1975-12,-1.213333333,-1.583333333,0.956666667,-0.85,,-0.133333333,,-1.822,,3.393333333,-2.033333333,-1.62,-1.806666667,-2.156666667,-0.62,-0.710333333,-0.710333333,2.733333333,1.945666667,-1.856666667,0.01,,,,,,,,,,,,,,,
1976-01,-0.77,-1.506666667,0.616666667,-0.72,,-0.126666667,,-1.691666667,,4.655666667,-1.75,-1.716666667,-1.866666667,-2,-0.55,-0.765,-0.765,2.566666667,1.859666667,-0.866666667,-0.226666667,,,,,,,,,,,,,,,
1976-02,-0.58,-1.466666667,0.796666667,-0.115,,-0.116666667,,-1.561666667,,4.344333333,-1.213333333,-1.603333333,-1.733333333,-1.73,-0.546666667,-0.778,-0.778,2.866666667,1.786666667,-0.263333333,-0.703333333,,,,,,,,,,,,,,,
1976-03,-1.286666667,-1.21,-0.036666667,-0.353333333,,-0.163333333,,-1.388666667,,4.408,-0.763333333,-1.223333333,-1.363333333,-1.34,-0.613333333,-0.749,-0.749,2.666666667,1.716333333,-0.446666667,-0.386666667,,,,,,,,,,,,,,,
1976-04,-2.09,-0.853333333,-0.466666667,-0.76,,-0.223333333,,-1.245333333,,1.837333333,-0.333333333,-0.81,-1.003333333,-1.033333333,-0.723333333,-0.707666667,-0.707666667,2.066666667,1.745666667,-0.76,0.156666667,,,,,,,,,,,,,,,
1976-05,-2.66,-0.63,-0.856666667,-1.083333333,,-0.256666667,,-0.951,,1.142,0.113333333,-0.556666667,-0.83,-0.856666667,-0.78,-0.687666667,-0.687666667,1.333333333,1.856,-1.006666667,0.683333333,,,,,,,,,,,,,,,
1976-06,-2.453333333,-0.26,0.416666667,-0.816666667,,-0.193333333,,-0.454666667,,-0.717333333,0.746666667,-0.223333333,-0.683333333,-0.783333333,-0.806666667,-0.655,-0.655,0.5,2.075,-1.303333333,1.13,,,,,,,,,,,,,,,
1976-07,-1.636666667,0.143333333,1.3,-0.713333333,,-0.183333333,,0.142,,-0.543,1.226666667,0.14,-0.426666667,-0.75,-0.716666667,-0.642333333,-0.642333333,-0.133333333,2.206,-1.713333333,1.606666667,,,,,,,,,,,,,,,
1976-08,-0.18,0.63,1.07,-0.336666667,,-0.193333333,,0.521,,-0.842,1.41,0.506666667,-0.14,-0.7,-0.553333333,-0.601666667,-0.601666667,-0.766666667,2.147,-2.11,1.616666667,,,,,,,,,,,,,,,
1976-09,0.993333333,0.943333333,0.886666667,0.28,,-0.186666667,,0.768333333,,-1.227,1.23,0.67,0.086666667,-0.613333333,-0.336666667,-0.605666667,-0.605666667,-1.533333333,1.813,-2.663333333,1.223333333,,,,,,,,,,,,,,,
1976-10,1.26,0.806666667,0.55,1.193333333,,-0.246666667,,0.866333333,,-0.550666667,0.863333333,0.83,0.39,-0.383333333,-0.213333333,-0.558,-0.558,-0.833333333,1.347333333,-1.813333333,0.22,,,,,,,,,,,,,,,
1976-11,0.52,0.55,0.723333333,1.846666667,,-0.25,,0.811666667,,-0.322333333,0.61,0.836666667,0.586666667,-0.146666667,-0.223333333,-0.497,-0.497,-4.44E-16,0.821333333,-1.06,-0.11,,,,,,,,,,,,,,,
1976-12,-0.663333333,0.39,-0.433333333,1.86,,-0.213333333,,0.660666667,,0.478333333,0.463333333,0.783333333,0.65,-0.063333333,-0.306666667,-0.433666667,-0.433666667,0.433333333,0.392666667,-0.003333333,-0.513333333,,,,,,,,,,,,,,,
1977-01,-1.596666667,0.456666667,-0.916666667,1.47,,-0.046666667,,0.528,,0.321,0.37,0.773333333,0.66,-0.086666667,-0.403333333,-0.417333333,-0.417333333,-0.033333333,0.068333333,-0.12,-0.653333333,,,,,,,,,,,,,,,
1977-02,-1.9,0.413333333,-1.333333333,-0.325,,0.106666667,,0.461333333,,1.864333333,0.08,0.7,0.546666667,-0.166666667,-0.42,-0.414666667,-0.414666667,0.233333333,-0.121333333,-0.183333333,-0.703333333,,,,,,,,,,,,,,,
1977-03,-1.46,0.473333333,-0.59,-0.696666667,,0.213333333,,0.321333333,,3.099666667,-0.203333333,0.553333333,0.446666667,-0.16,-0.393333333,-0.436666667,-0.436666667,0.133333333,-0.291666667,-0.293333333,0.276666667,,,,,,,,,,,,,,,
1977-04,-0.903333333,0.366666667,-0.763333333,-0.863333333,,0.27,,0.329,,3.232333333,-0.476666667,0.046666667,0.06,-0.203333333,-0.32,-0.447333333,-0.447333333,0.133333333,-0.456,-0.633333333,0.96,,,,,,,,,,,,,,,
1977-05,-0.406666667,0.613333333,-0.59,-1.01,,0.303333333,,0.335666667,,1.31,-0.656666667,-0.266666667,-0.133333333,-0.27,-0.266666667,-0.451666667,-0.451666667,-0.8,-0.669666667,-0.893333333,0.79,,,,,,,,,,,,,,,
1977-06,-0.12,0.753333333,-0.64,-0.61,,0.32,,0.425333333,,-0.065,-0.706666667,-0.403333333,-0.193333333,-0.25,-0.273333333,-0.398333333,-0.398333333,-1,-0.916333333,-1.24,0.236666667,,,,,,,,,,,,,,,
1977-07,-0.3,1.053333333,-0.306666667,-0.683333333,,0.31,,0.537333333,,0.076666667,-0.676666667,-0.266666667,-0.036666667,-0.193333333,-0.326666667,-0.430666667,-0.430666667,-1.4,-1.206333333,-1.06,0.233333333,,,,,,,,,,,,,,,
